id,range_from,range_to,amount_tax,tax_table_id:id
tax_table_0_1455,1476501,1477000,38160,os_hr_payroll_reports.tax_table_0
tax_table_0_1456,1477001,1477500,38200,os_hr_payroll_reports.tax_table_0
tax_table_0_1457,1477501,1478000,38240,os_hr_payroll_reports.tax_table_0
tax_table_0_1458,1478001,1478500,38280,os_hr_payroll_reports.tax_table_0
tax_table_0_1459,1478501,1479000,38320,os_hr_payroll_reports.tax_table_0
tax_table_0_1460,1479001,1479500,38360,os_hr_payroll_reports.tax_table_0
tax_table_0_1461,1479501,1480000,38400,os_hr_payroll_reports.tax_table_0
tax_table_0_1462,1480001,1480500,38440,os_hr_payroll_reports.tax_table_0
tax_table_0_1463,1480501,1481000,38480,os_hr_payroll_reports.tax_table_0
tax_table_0_1464,1481001,1481500,38520,os_hr_payroll_reports.tax_table_0
tax_table_0_1465,1481501,1482000,38560,os_hr_payroll_reports.tax_table_0
tax_table_0_1466,1482001,1482500,38600,os_hr_payroll_reports.tax_table_0
tax_table_0_1467,1482501,1483000,38640,os_hr_payroll_reports.tax_table_0
tax_table_0_1468,1483001,1483500,38680,os_hr_payroll_reports.tax_table_0
tax_table_0_1469,1483501,1484000,38720,os_hr_payroll_reports.tax_table_0
tax_table_0_1470,1484001,1484500,38760,os_hr_payroll_reports.tax_table_0
tax_table_0_1471,1484501,1485000,38800,os_hr_payroll_reports.tax_table_0
tax_table_0_1472,1485001,1485500,38840,os_hr_payroll_reports.tax_table_0
tax_table_0_1473,1485501,1486000,38880,os_hr_payroll_reports.tax_table_0
tax_table_0_1474,1486001,1486500,38920,os_hr_payroll_reports.tax_table_0
tax_table_0_1475,1486501,1487000,38960,os_hr_payroll_reports.tax_table_0
tax_table_0_1476,1487001,1487500,39000,os_hr_payroll_reports.tax_table_0
tax_table_0_1477,1487501,1488000,39040,os_hr_payroll_reports.tax_table_0
tax_table_0_1478,1488001,1488500,39080,os_hr_payroll_reports.tax_table_0
tax_table_0_1479,1488501,1489000,39120,os_hr_payroll_reports.tax_table_0
tax_table_0_1480,1489001,1489500,39160,os_hr_payroll_reports.tax_table_0
tax_table_0_1481,1489501,1490000,39200,os_hr_payroll_reports.tax_table_0
tax_table_0_1482,1490001,1490500,39240,os_hr_payroll_reports.tax_table_0
tax_table_0_1483,1490501,1491000,39280,os_hr_payroll_reports.tax_table_0
tax_table_0_1484,1491001,1491500,39320,os_hr_payroll_reports.tax_table_0
tax_table_0_1485,1491501,1492000,39360,os_hr_payroll_reports.tax_table_0
tax_table_0_1486,1492001,1492500,39400,os_hr_payroll_reports.tax_table_0
tax_table_0_1487,1492501,1493000,39440,os_hr_payroll_reports.tax_table_0
tax_table_0_1488,1493001,1493500,39480,os_hr_payroll_reports.tax_table_0
tax_table_0_1489,1493501,1494000,39520,os_hr_payroll_reports.tax_table_0
tax_table_0_1490,1494001,1494500,39560,os_hr_payroll_reports.tax_table_0
tax_table_0_1491,1494501,1495000,39600,os_hr_payroll_reports.tax_table_0
tax_table_0_1492,1495001,1495500,39640,os_hr_payroll_reports.tax_table_0
tax_table_0_1493,1495501,1496000,39680,os_hr_payroll_reports.tax_table_0
tax_table_0_1494,1496001,1496500,39720,os_hr_payroll_reports.tax_table_0
tax_table_0_1495,1496501,1497000,39760,os_hr_payroll_reports.tax_table_0
tax_table_0_1496,1497001,1497500,39800,os_hr_payroll_reports.tax_table_0
tax_table_0_1497,1497501,1498000,39840,os_hr_payroll_reports.tax_table_0
tax_table_0_1498,1498001,1498500,39880,os_hr_payroll_reports.tax_table_0
tax_table_0_1499,1498501,1499000,39920,os_hr_payroll_reports.tax_table_0
tax_table_0_1500,1499001,1499500,39960,os_hr_payroll_reports.tax_table_0
tax_table_0_1501,1499501,1500000,40000,os_hr_payroll_reports.tax_table_0
tax_table_0_1502,1500001,1500500,40040,os_hr_payroll_reports.tax_table_0
tax_table_0_1503,1500501,1501000,40080,os_hr_payroll_reports.tax_table_0
tax_table_0_1504,1501001,1501500,40120,os_hr_payroll_reports.tax_table_0
tax_table_0_1505,1501501,1502000,40160,os_hr_payroll_reports.tax_table_0
tax_table_0_1506,1502001,1502500,40200,os_hr_payroll_reports.tax_table_0
tax_table_0_1507,1502501,1503000,40240,os_hr_payroll_reports.tax_table_0
tax_table_0_1508,1503001,1503500,40280,os_hr_payroll_reports.tax_table_0
tax_table_0_1509,1503501,1504000,40320,os_hr_payroll_reports.tax_table_0
tax_table_0_1510,1504001,1504500,40360,os_hr_payroll_reports.tax_table_0
tax_table_0_1511,1504501,1505000,40400,os_hr_payroll_reports.tax_table_0
tax_table_0_1512,1505001,1505500,40440,os_hr_payroll_reports.tax_table_0
tax_table_0_1513,1505501,1506000,40480,os_hr_payroll_reports.tax_table_0
tax_table_0_1514,1506001,1506500,40520,os_hr_payroll_reports.tax_table_0
tax_table_0_1515,1506501,1507000,40560,os_hr_payroll_reports.tax_table_0
tax_table_0_1516,1507001,1507500,40600,os_hr_payroll_reports.tax_table_0
tax_table_0_1517,1507501,1508000,40640,os_hr_payroll_reports.tax_table_0
tax_table_0_1518,1508001,1508500,40680,os_hr_payroll_reports.tax_table_0
tax_table_0_1519,1508501,1509000,40720,os_hr_payroll_reports.tax_table_0
tax_table_0_1520,1509001,1509500,40760,os_hr_payroll_reports.tax_table_0
tax_table_0_1521,1509501,1510000,40800,os_hr_payroll_reports.tax_table_0
tax_table_0_1522,1510001,1510500,40840,os_hr_payroll_reports.tax_table_0
tax_table_0_1523,1510501,1511000,40880,os_hr_payroll_reports.tax_table_0
tax_table_0_1524,1511001,1511500,40920,os_hr_payroll_reports.tax_table_0
tax_table_0_1525,1511501,1512000,40960,os_hr_payroll_reports.tax_table_0
tax_table_0_1526,1512001,1512500,41000,os_hr_payroll_reports.tax_table_0
tax_table_0_1527,1512501,1513000,41040,os_hr_payroll_reports.tax_table_0
tax_table_0_1528,1513001,1513500,41080,os_hr_payroll_reports.tax_table_0
tax_table_0_1529,1513501,1514000,41120,os_hr_payroll_reports.tax_table_0
tax_table_0_1530,1514001,1514500,41160,os_hr_payroll_reports.tax_table_0
tax_table_0_1531,1514501,1515000,41200,os_hr_payroll_reports.tax_table_0
tax_table_0_1532,1515001,1515500,41240,os_hr_payroll_reports.tax_table_0
tax_table_0_1533,1515501,1516000,41280,os_hr_payroll_reports.tax_table_0
tax_table_0_1534,1516001,1516500,41320,os_hr_payroll_reports.tax_table_0
tax_table_0_1535,1516501,1517000,41360,os_hr_payroll_reports.tax_table_0
tax_table_0_1536,1517001,1517500,41400,os_hr_payroll_reports.tax_table_0
tax_table_0_1537,1517501,1518000,41440,os_hr_payroll_reports.tax_table_0
tax_table_0_1538,1518001,1518500,41480,os_hr_payroll_reports.tax_table_0
tax_table_0_1539,1518501,1519000,41520,os_hr_payroll_reports.tax_table_0
tax_table_0_1540,1519001,1519500,41560,os_hr_payroll_reports.tax_table_0
tax_table_0_1541,1519501,1520000,41600,os_hr_payroll_reports.tax_table_0
tax_table_0_1542,1520001,1520500,41640,os_hr_payroll_reports.tax_table_0
tax_table_0_1543,1520501,1521000,41680,os_hr_payroll_reports.tax_table_0
tax_table_0_1544,1521001,1521500,41720,os_hr_payroll_reports.tax_table_0
tax_table_0_1545,1521501,1522000,41760,os_hr_payroll_reports.tax_table_0
tax_table_0_1546,1522001,1522500,41800,os_hr_payroll_reports.tax_table_0
tax_table_0_1547,1522501,1523000,41840,os_hr_payroll_reports.tax_table_0
tax_table_0_1548,1523001,1523500,41880,os_hr_payroll_reports.tax_table_0
tax_table_0_1549,1523501,1524000,41920,os_hr_payroll_reports.tax_table_0
tax_table_0_1550,1524001,1524500,41960,os_hr_payroll_reports.tax_table_0
tax_table_0_1551,1524501,1525000,42000,os_hr_payroll_reports.tax_table_0
tax_table_0_1552,1525001,1525500,42040,os_hr_payroll_reports.tax_table_0
tax_table_0_1553,1525501,1526000,42080,os_hr_payroll_reports.tax_table_0
tax_table_0_1554,1526001,1526500,42120,os_hr_payroll_reports.tax_table_0
tax_table_0_1555,1526501,1527000,42160,os_hr_payroll_reports.tax_table_0
tax_table_0_1556,1527001,1527500,42200,os_hr_payroll_reports.tax_table_0
tax_table_0_1557,1527501,1528000,42240,os_hr_payroll_reports.tax_table_0
tax_table_0_1558,1528001,1528500,42280,os_hr_payroll_reports.tax_table_0
tax_table_0_1559,1528501,1529000,42320,os_hr_payroll_reports.tax_table_0
tax_table_0_1560,1529001,1529500,42360,os_hr_payroll_reports.tax_table_0
tax_table_0_1561,1529501,1530000,42400,os_hr_payroll_reports.tax_table_0
tax_table_0_1562,1530001,1530500,42440,os_hr_payroll_reports.tax_table_0
tax_table_0_1563,1530501,1531000,42480,os_hr_payroll_reports.tax_table_0
tax_table_0_1564,1531001,1531500,42520,os_hr_payroll_reports.tax_table_0
tax_table_0_1565,1531501,1532000,42560,os_hr_payroll_reports.tax_table_0
tax_table_0_1566,1532001,1532500,42600,os_hr_payroll_reports.tax_table_0
tax_table_0_1567,1532501,1533000,42640,os_hr_payroll_reports.tax_table_0
tax_table_0_1568,1533001,1533500,42680,os_hr_payroll_reports.tax_table_0
tax_table_0_1569,1533501,1534000,42720,os_hr_payroll_reports.tax_table_0
tax_table_0_1570,1534001,1534500,42760,os_hr_payroll_reports.tax_table_0
tax_table_0_1571,1534501,1535000,42800,os_hr_payroll_reports.tax_table_0
tax_table_0_1572,1535001,1535500,42840,os_hr_payroll_reports.tax_table_0
tax_table_0_1573,1535501,1536000,42880,os_hr_payroll_reports.tax_table_0
tax_table_0_1574,1536001,1536500,42920,os_hr_payroll_reports.tax_table_0
tax_table_0_1575,1536501,1537000,42960,os_hr_payroll_reports.tax_table_0
tax_table_0_1576,1537001,1537500,43000,os_hr_payroll_reports.tax_table_0
tax_table_0_1577,1537501,1538000,43040,os_hr_payroll_reports.tax_table_0
tax_table_0_1578,1538001,1538500,43080,os_hr_payroll_reports.tax_table_0
tax_table_0_1579,1538501,1539000,43120,os_hr_payroll_reports.tax_table_0
tax_table_0_1580,1539001,1539500,43160,os_hr_payroll_reports.tax_table_0
tax_table_0_1581,1539501,1540000,43200,os_hr_payroll_reports.tax_table_0
tax_table_0_1582,1540001,1540500,43240,os_hr_payroll_reports.tax_table_0
tax_table_0_1583,1540501,1541000,43280,os_hr_payroll_reports.tax_table_0
tax_table_0_1584,1541001,1541500,43320,os_hr_payroll_reports.tax_table_0
tax_table_0_1585,1541501,1542000,43360,os_hr_payroll_reports.tax_table_0
tax_table_0_1586,1542001,1542500,43400,os_hr_payroll_reports.tax_table_0
tax_table_0_1587,1542501,1543000,43440,os_hr_payroll_reports.tax_table_0
tax_table_0_1588,1543001,1543500,43480,os_hr_payroll_reports.tax_table_0
tax_table_0_1589,1543501,1544000,43520,os_hr_payroll_reports.tax_table_0
tax_table_0_1590,1544001,1544500,43560,os_hr_payroll_reports.tax_table_0
tax_table_0_1591,1544501,1545000,43600,os_hr_payroll_reports.tax_table_0
tax_table_0_1592,1545001,1545500,43640,os_hr_payroll_reports.tax_table_0
tax_table_0_1593,1545501,1546000,43680,os_hr_payroll_reports.tax_table_0
tax_table_0_1594,1546001,1546500,43720,os_hr_payroll_reports.tax_table_0
tax_table_0_1595,1546501,1547000,43760,os_hr_payroll_reports.tax_table_0
tax_table_0_1596,1547001,1547500,43800,os_hr_payroll_reports.tax_table_0
tax_table_0_1597,1547501,1548000,43840,os_hr_payroll_reports.tax_table_0
tax_table_0_1598,1548001,1548500,43880,os_hr_payroll_reports.tax_table_0
tax_table_0_1599,1548501,1549000,43920,os_hr_payroll_reports.tax_table_0
tax_table_0_1600,1549001,1549500,43960,os_hr_payroll_reports.tax_table_0
tax_table_0_1601,1549501,1550000,44000,os_hr_payroll_reports.tax_table_0
tax_table_0_1602,1550001,1550500,44040,os_hr_payroll_reports.tax_table_0
tax_table_0_1603,1550501,1551000,44080,os_hr_payroll_reports.tax_table_0
tax_table_0_1604,1551001,1551500,44120,os_hr_payroll_reports.tax_table_0
tax_table_0_1605,1551501,1552000,44160,os_hr_payroll_reports.tax_table_0
tax_table_0_1606,1552001,1552500,44200,os_hr_payroll_reports.tax_table_0
tax_table_0_1607,1552501,1553000,44240,os_hr_payroll_reports.tax_table_0
tax_table_0_1608,1553001,1553500,44280,os_hr_payroll_reports.tax_table_0
tax_table_0_1609,1553501,1554000,44320,os_hr_payroll_reports.tax_table_0
tax_table_0_1610,1554001,1554500,44360,os_hr_payroll_reports.tax_table_0
tax_table_0_1611,1554501,1555000,44400,os_hr_payroll_reports.tax_table_0
tax_table_0_1612,1555001,1555500,44440,os_hr_payroll_reports.tax_table_0
tax_table_0_1613,1555501,1556000,44480,os_hr_payroll_reports.tax_table_0
tax_table_0_1614,1556001,1556500,44520,os_hr_payroll_reports.tax_table_0
tax_table_0_1615,1556501,1557000,44560,os_hr_payroll_reports.tax_table_0
tax_table_0_1616,1557001,1557500,44600,os_hr_payroll_reports.tax_table_0
tax_table_0_1617,1557501,1558000,44640,os_hr_payroll_reports.tax_table_0
tax_table_0_1618,1558001,1558500,44680,os_hr_payroll_reports.tax_table_0
tax_table_0_1619,1558501,1559000,44720,os_hr_payroll_reports.tax_table_0
tax_table_0_1620,1559001,1559500,44760,os_hr_payroll_reports.tax_table_0
tax_table_0_1621,1559501,1560000,44800,os_hr_payroll_reports.tax_table_0
tax_table_0_1622,1560001,1560500,44840,os_hr_payroll_reports.tax_table_0
tax_table_0_1623,1560501,1561000,44880,os_hr_payroll_reports.tax_table_0
tax_table_0_1624,1561001,1561500,44920,os_hr_payroll_reports.tax_table_0
tax_table_0_1625,1561501,1562000,44960,os_hr_payroll_reports.tax_table_0
tax_table_0_1626,1562001,1562500,45000,os_hr_payroll_reports.tax_table_0
tax_table_0_1627,1562501,1563000,45040,os_hr_payroll_reports.tax_table_0
tax_table_0_1628,1563001,1563500,45080,os_hr_payroll_reports.tax_table_0
tax_table_0_1629,1563501,1564000,45120,os_hr_payroll_reports.tax_table_0
tax_table_0_1630,1564001,1564500,45160,os_hr_payroll_reports.tax_table_0
tax_table_0_1631,1564501,1565000,45200,os_hr_payroll_reports.tax_table_0
tax_table_0_1632,1565001,1565500,45240,os_hr_payroll_reports.tax_table_0
tax_table_0_1633,1565501,1566000,45280,os_hr_payroll_reports.tax_table_0
tax_table_0_1634,1566001,1566500,45320,os_hr_payroll_reports.tax_table_0
tax_table_0_1635,1566501,1567000,45360,os_hr_payroll_reports.tax_table_0
tax_table_0_1636,1567001,1567500,45400,os_hr_payroll_reports.tax_table_0
tax_table_0_1637,1567501,1568000,45440,os_hr_payroll_reports.tax_table_0
tax_table_0_1638,1568001,1568500,45480,os_hr_payroll_reports.tax_table_0
tax_table_0_1639,1568501,1569000,45520,os_hr_payroll_reports.tax_table_0
tax_table_0_1640,1569001,1569500,45560,os_hr_payroll_reports.tax_table_0
tax_table_0_1641,1569501,1570000,45600,os_hr_payroll_reports.tax_table_0
tax_table_0_1642,1570001,1570500,45640,os_hr_payroll_reports.tax_table_0
tax_table_0_1643,1570501,1571000,45680,os_hr_payroll_reports.tax_table_0
tax_table_0_1644,1571001,1571500,45720,os_hr_payroll_reports.tax_table_0
tax_table_0_1645,1571501,1572000,45760,os_hr_payroll_reports.tax_table_0
tax_table_0_1646,1572001,1572500,45800,os_hr_payroll_reports.tax_table_0
tax_table_0_1647,1572501,1573000,45840,os_hr_payroll_reports.tax_table_0
tax_table_0_1648,1573001,1573500,45880,os_hr_payroll_reports.tax_table_0
tax_table_0_1649,1573501,1574000,45920,os_hr_payroll_reports.tax_table_0
tax_table_0_1650,1574001,1574500,45960,os_hr_payroll_reports.tax_table_0
tax_table_0_1651,1574501,1575000,46000,os_hr_payroll_reports.tax_table_0
tax_table_0_1652,1575001,1575500,46040,os_hr_payroll_reports.tax_table_0
tax_table_0_1653,1575501,1576000,46080,os_hr_payroll_reports.tax_table_0
tax_table_0_1654,1576001,1576500,46120,os_hr_payroll_reports.tax_table_0
tax_table_0_1655,1576501,1577000,46160,os_hr_payroll_reports.tax_table_0
tax_table_0_1656,1577001,1577500,46200,os_hr_payroll_reports.tax_table_0
tax_table_0_1657,1577501,1578000,46240,os_hr_payroll_reports.tax_table_0
tax_table_0_1658,1578001,1578500,46280,os_hr_payroll_reports.tax_table_0
tax_table_0_1659,1578501,1579000,46320,os_hr_payroll_reports.tax_table_0
tax_table_0_1660,1579001,1579500,46360,os_hr_payroll_reports.tax_table_0
tax_table_0_1661,1579501,1580000,46400,os_hr_payroll_reports.tax_table_0
tax_table_0_1662,1580001,1580500,46440,os_hr_payroll_reports.tax_table_0
tax_table_0_1663,1580501,1581000,46480,os_hr_payroll_reports.tax_table_0
tax_table_0_1664,1581001,1581500,46520,os_hr_payroll_reports.tax_table_0
tax_table_0_1665,1581501,1582000,46560,os_hr_payroll_reports.tax_table_0
tax_table_0_1666,1582001,1582500,46600,os_hr_payroll_reports.tax_table_0
tax_table_0_1667,1582501,1583000,46640,os_hr_payroll_reports.tax_table_0
tax_table_0_1668,1583001,1583500,46680,os_hr_payroll_reports.tax_table_0
tax_table_0_1669,1583501,1584000,46720,os_hr_payroll_reports.tax_table_0
tax_table_0_1670,1584001,1584500,46760,os_hr_payroll_reports.tax_table_0
tax_table_0_1671,1584501,1585000,46800,os_hr_payroll_reports.tax_table_0
tax_table_0_1672,1585001,1585500,46840,os_hr_payroll_reports.tax_table_0
tax_table_0_1673,1585501,1586000,46880,os_hr_payroll_reports.tax_table_0
tax_table_0_1674,1586001,1586500,46920,os_hr_payroll_reports.tax_table_0
tax_table_0_1675,1586501,1587000,46960,os_hr_payroll_reports.tax_table_0
tax_table_0_1676,1587001,1587500,47000,os_hr_payroll_reports.tax_table_0
tax_table_0_1677,1587501,1588000,47040,os_hr_payroll_reports.tax_table_0
tax_table_0_1678,1588001,1588500,47080,os_hr_payroll_reports.tax_table_0
tax_table_0_1679,1588501,1589000,47120,os_hr_payroll_reports.tax_table_0
tax_table_0_1680,1589001,1589500,47160,os_hr_payroll_reports.tax_table_0
tax_table_0_1681,1589501,1590000,47200,os_hr_payroll_reports.tax_table_0
tax_table_0_1682,1590001,1590500,47240,os_hr_payroll_reports.tax_table_0
tax_table_0_1683,1590501,1591000,47280,os_hr_payroll_reports.tax_table_0
tax_table_0_1684,1591001,1591500,47320,os_hr_payroll_reports.tax_table_0
tax_table_0_1685,1591501,1592000,47360,os_hr_payroll_reports.tax_table_0
tax_table_0_1686,1592001,1592500,47400,os_hr_payroll_reports.tax_table_0
tax_table_0_1687,1592501,1593000,47440,os_hr_payroll_reports.tax_table_0
tax_table_0_1688,1593001,1593500,47480,os_hr_payroll_reports.tax_table_0
tax_table_0_1689,1593501,1594000,47520,os_hr_payroll_reports.tax_table_0
tax_table_0_1690,1594001,1594500,47560,os_hr_payroll_reports.tax_table_0
tax_table_0_1691,1594501,1595000,47600,os_hr_payroll_reports.tax_table_0
tax_table_0_1692,1595001,1595500,47640,os_hr_payroll_reports.tax_table_0
tax_table_0_1693,1595501,1596000,47680,os_hr_payroll_reports.tax_table_0
tax_table_0_1694,1596001,1596500,47720,os_hr_payroll_reports.tax_table_0
tax_table_0_1695,1596501,1597000,47760,os_hr_payroll_reports.tax_table_0
tax_table_0_1696,1597001,1597500,47800,os_hr_payroll_reports.tax_table_0
tax_table_0_1697,1597501,1598000,47840,os_hr_payroll_reports.tax_table_0
tax_table_0_1698,1598001,1598500,47880,os_hr_payroll_reports.tax_table_0
tax_table_0_1699,1598501,1599000,47920,os_hr_payroll_reports.tax_table_0
tax_table_0_1700,1599001,1599500,47960,os_hr_payroll_reports.tax_table_0
tax_table_0_1701,1599501,1600000,48000,os_hr_payroll_reports.tax_table_0
tax_table_0_1702,1600001,1600500,48040,os_hr_payroll_reports.tax_table_0
tax_table_0_1703,1600501,1601000,48080,os_hr_payroll_reports.tax_table_0
tax_table_0_1704,1601001,1601500,48120,os_hr_payroll_reports.tax_table_0
tax_table_0_1705,1601501,1602000,48160,os_hr_payroll_reports.tax_table_0
tax_table_0_1706,1602001,1602500,48200,os_hr_payroll_reports.tax_table_0
tax_table_0_1707,1602501,1603000,48240,os_hr_payroll_reports.tax_table_0
tax_table_0_1708,1603001,1603500,48280,os_hr_payroll_reports.tax_table_0
tax_table_0_1709,1603501,1604000,48320,os_hr_payroll_reports.tax_table_0
tax_table_0_1710,1604001,1604500,48360,os_hr_payroll_reports.tax_table_0
tax_table_0_1711,1604501,1605000,48400,os_hr_payroll_reports.tax_table_0
tax_table_0_1712,1605001,1605500,48440,os_hr_payroll_reports.tax_table_0
tax_table_0_1713,1605501,1606000,48480,os_hr_payroll_reports.tax_table_0
tax_table_0_1714,1606001,1606500,48520,os_hr_payroll_reports.tax_table_0
tax_table_0_1715,1606501,1607000,48560,os_hr_payroll_reports.tax_table_0
tax_table_0_1716,1607001,1607500,48600,os_hr_payroll_reports.tax_table_0
tax_table_0_1717,1607501,1608000,48640,os_hr_payroll_reports.tax_table_0
tax_table_0_1718,1608001,1608500,48680,os_hr_payroll_reports.tax_table_0
tax_table_0_1719,1608501,1609000,48720,os_hr_payroll_reports.tax_table_0
tax_table_0_1720,1609001,1609500,48760,os_hr_payroll_reports.tax_table_0
tax_table_0_1721,1609501,1610000,48800,os_hr_payroll_reports.tax_table_0
tax_table_0_1722,1610001,1610500,48840,os_hr_payroll_reports.tax_table_0
tax_table_0_1723,1610501,1611000,48880,os_hr_payroll_reports.tax_table_0
tax_table_0_1724,1611001,1611500,48920,os_hr_payroll_reports.tax_table_0
tax_table_0_1725,1611501,1612000,48960,os_hr_payroll_reports.tax_table_0
tax_table_0_1726,1612001,1612500,49000,os_hr_payroll_reports.tax_table_0
tax_table_0_1727,1612501,1613000,49040,os_hr_payroll_reports.tax_table_0
tax_table_0_1728,1613001,1613500,49080,os_hr_payroll_reports.tax_table_0
tax_table_0_1729,1613501,1614000,49120,os_hr_payroll_reports.tax_table_0
tax_table_0_1730,1614001,1614500,49160,os_hr_payroll_reports.tax_table_0
tax_table_0_1731,1614501,1615000,49200,os_hr_payroll_reports.tax_table_0
tax_table_0_1732,1615001,1615500,49240,os_hr_payroll_reports.tax_table_0
tax_table_0_1733,1615501,1616000,49280,os_hr_payroll_reports.tax_table_0
tax_table_0_1734,1616001,1616500,49320,os_hr_payroll_reports.tax_table_0
tax_table_0_1735,1616501,1617000,49360,os_hr_payroll_reports.tax_table_0
tax_table_0_1736,1617001,1617500,49400,os_hr_payroll_reports.tax_table_0
tax_table_0_1737,1617501,1618000,49440,os_hr_payroll_reports.tax_table_0
tax_table_0_1738,1618001,1618500,49480,os_hr_payroll_reports.tax_table_0
tax_table_0_1739,1618501,1619000,49520,os_hr_payroll_reports.tax_table_0
tax_table_0_1740,1619001,1619500,49560,os_hr_payroll_reports.tax_table_0
tax_table_0_1741,1619501,1620000,49600,os_hr_payroll_reports.tax_table_0
tax_table_0_1742,1620001,1620500,49640,os_hr_payroll_reports.tax_table_0
tax_table_0_1743,1620501,1621000,49680,os_hr_payroll_reports.tax_table_0
tax_table_0_1744,1621001,1621500,49720,os_hr_payroll_reports.tax_table_0
tax_table_0_1745,1621501,1622000,49760,os_hr_payroll_reports.tax_table_0
tax_table_0_1746,1622001,1622500,49800,os_hr_payroll_reports.tax_table_0
tax_table_0_1747,1622501,1623000,49840,os_hr_payroll_reports.tax_table_0
tax_table_0_1748,1623001,1623500,49880,os_hr_payroll_reports.tax_table_0
tax_table_0_1749,1623501,1624000,49920,os_hr_payroll_reports.tax_table_0
tax_table_0_1750,1624001,1624500,49960,os_hr_payroll_reports.tax_table_0
tax_table_0_1751,1624501,1625000,50000,os_hr_payroll_reports.tax_table_0
tax_table_0_1752,1625001,1625500,50040,os_hr_payroll_reports.tax_table_0
tax_table_0_1753,1625501,1626000,50080,os_hr_payroll_reports.tax_table_0
tax_table_0_1754,1626001,1626500,50120,os_hr_payroll_reports.tax_table_0
tax_table_0_1755,1626501,1627000,50160,os_hr_payroll_reports.tax_table_0
tax_table_0_1756,1627001,1627500,50200,os_hr_payroll_reports.tax_table_0
tax_table_0_1757,1627501,1628000,50240,os_hr_payroll_reports.tax_table_0
tax_table_0_1758,1628001,1628500,50280,os_hr_payroll_reports.tax_table_0
tax_table_0_1759,1628501,1629000,50320,os_hr_payroll_reports.tax_table_0
tax_table_0_1760,1629001,1629500,50360,os_hr_payroll_reports.tax_table_0
tax_table_0_1761,1629501,1630000,50400,os_hr_payroll_reports.tax_table_0
tax_table_0_1762,1630001,1630500,50440,os_hr_payroll_reports.tax_table_0
tax_table_0_1763,1630501,1631000,50480,os_hr_payroll_reports.tax_table_0
tax_table_0_1764,1631001,1631500,50520,os_hr_payroll_reports.tax_table_0
tax_table_0_1765,1631501,1632000,50560,os_hr_payroll_reports.tax_table_0
tax_table_0_1766,1632001,1632500,50600,os_hr_payroll_reports.tax_table_0
tax_table_0_1767,1632501,1633000,50640,os_hr_payroll_reports.tax_table_0
tax_table_0_1768,1633001,1633500,50680,os_hr_payroll_reports.tax_table_0
tax_table_0_1769,1633501,1634000,50720,os_hr_payroll_reports.tax_table_0
tax_table_0_1770,1634001,1634500,50760,os_hr_payroll_reports.tax_table_0
tax_table_0_1771,1634501,1635000,50800,os_hr_payroll_reports.tax_table_0
tax_table_0_1772,1635001,1635500,50840,os_hr_payroll_reports.tax_table_0
tax_table_0_1773,1635501,1636000,50880,os_hr_payroll_reports.tax_table_0
tax_table_0_1774,1636001,1636500,50920,os_hr_payroll_reports.tax_table_0
tax_table_0_1775,1636501,1637000,50960,os_hr_payroll_reports.tax_table_0
tax_table_0_1776,1637001,1637500,51000,os_hr_payroll_reports.tax_table_0
tax_table_0_1777,1637501,1638000,51040,os_hr_payroll_reports.tax_table_0
tax_table_0_1778,1638001,1638500,51080,os_hr_payroll_reports.tax_table_0
tax_table_0_1779,1638501,1639000,51120,os_hr_payroll_reports.tax_table_0
tax_table_0_1780,1639001,1639500,51160,os_hr_payroll_reports.tax_table_0
tax_table_0_1781,1639501,1640000,51200,os_hr_payroll_reports.tax_table_0
tax_table_0_1782,1640001,1640500,51240,os_hr_payroll_reports.tax_table_0
tax_table_0_1783,1640501,1641000,51280,os_hr_payroll_reports.tax_table_0
tax_table_0_1784,1641001,1641500,51320,os_hr_payroll_reports.tax_table_0
tax_table_0_1785,1641501,1642000,51360,os_hr_payroll_reports.tax_table_0
tax_table_0_1786,1642001,1642500,51400,os_hr_payroll_reports.tax_table_0
tax_table_0_1787,1642501,1643000,51440,os_hr_payroll_reports.tax_table_0
tax_table_0_1788,1643001,1643500,51480,os_hr_payroll_reports.tax_table_0
tax_table_0_1789,1643501,1644000,51520,os_hr_payroll_reports.tax_table_0
tax_table_0_1790,1644001,1644500,51560,os_hr_payroll_reports.tax_table_0
tax_table_0_1791,1644501,1645000,51600,os_hr_payroll_reports.tax_table_0
tax_table_0_1792,1645001,1645500,51640,os_hr_payroll_reports.tax_table_0
tax_table_0_1793,1645501,1646000,51680,os_hr_payroll_reports.tax_table_0
tax_table_0_1794,1646001,1646500,51720,os_hr_payroll_reports.tax_table_0
tax_table_0_1795,1646501,1647000,51760,os_hr_payroll_reports.tax_table_0
tax_table_0_1796,1647001,1647500,51800,os_hr_payroll_reports.tax_table_0
tax_table_0_1797,1647501,1648000,51840,os_hr_payroll_reports.tax_table_0
tax_table_0_1798,1648001,1648500,51880,os_hr_payroll_reports.tax_table_0
tax_table_0_1799,1648501,1649000,51920,os_hr_payroll_reports.tax_table_0
tax_table_0_1800,1649001,1649500,51960,os_hr_payroll_reports.tax_table_0
tax_table_0_1801,1649501,1650000,52000,os_hr_payroll_reports.tax_table_0
tax_table_0_1802,1650001,1650500,52040,os_hr_payroll_reports.tax_table_0
tax_table_0_1803,1650501,1651000,52080,os_hr_payroll_reports.tax_table_0
